comment-id,comment-body,agrees,disagrees,quality,alignment
239,"AI technologies should be developed to enhance the efficiency of water management systems, reducing waste and promoting conservation.",7,0,0.1202352839482984,-0.1508913125675166
281,"We must ensure algorithms are fair, accountable and transparent in order to build public trust in AI systems.",9,0,0.1293115417428819,-0.150900978105239
267,"AI should be used to create genetically modified organisms (GMOs) to address food scarcity, even if it means altering natural ecosystems.",1,2,0.0826895194753674,-0.1517754882363261
223,"AI should assist in fostering a community spirit, encouraging people to work together for a cleaner and greener future.",4,0,0.1085467614909353,-0.1521109915457588
288,We must continually reassess AI systems for unintended consequences as they interact with society.,9,0,0.1218824586245801,-0.1527289958142927
296,"Diversity and inclusion in AI teams and data leads to better performing, safer systems.",5,0,0.1163961688358984,-0.1534162235286975
247,"AI should help us live harmoniously with wild animals and plants, not just use them for our benefit.",10,1,0.1296821349844666,-0.1546587750666538
339,AI should not automate or control critical environmental decisions without human oversight.,5,0,0.1062223734512085,-0.1548861788965596
286,Governments should invest in digital infrastructure and AI skills training to prevent inequalities.,5,0,0.1109877996441802,-0.1549779638916377
303,AI-enabled precision agriculture can reduce excessive water and chemical use on farms.,5,0,0.1039405504532635,-0.1549919878816915
331,"AI development should encourage innovation & ensure the benefits are accessible to all, irrespective of geographic or economic barriers.",5,0,0.1161406561955707,-0.1550775417957706
195,"We want to support AI companies, but only if they bring tangible benefits to ordinary people.",6,2,0.102518364160054,-0.1551834495502711
290,Effective public consultation can guide responsible AI innovation that serves societal needs.,7,1,0.110269485168067,-0.1563278273400211
250,"AI should help people learn about the worth of varied plants and animals, beyond what they offer to humans.",7,1,0.1202998460947854,-0.1564110297531376
292,"Regulatory frameworks for AI must be agile, iterative and based on evidence.",5,0,0.1090655777816593,-0.1573286790469184
237,We must encourage interdisciplinary collaborations that foster the symbiotic development of AI and environmental sustainability.,6,1,0.1098484389437869,-0.1575377713204255
209,We must ensure that AI technologies do not harm animal habitats.,5,2,0.1059925542394065,-0.1578036413666158
192,"Whether governments or corporations, the people who take decisions on AI should take responsibility for them.",8,0,0.1175545174742265,-0.1586178936407319
295,Governments must expand access to data while protecting privacy to enable AI for good.,6,1,0.1110894691448363,-0.1586977701473295
214,AI systems should be powered by clean and renewable energy.,9,0,0.1209257842778123,-0.1589074603245616
276,"AI technologies should be accessible to everyone, Irrespectively from their technical background",10,0,0.1358076886188963,-0.1594391963548362
257,AI should help us to reuse and restore things more,9,0,0.1247768654235358,-0.1594762984420627
324,"The governance of AI should involve a diverse set of stakeholders, including civil society, academia, and industry.",6,0,0.1073801399828565,-0.1613177627819183
336,AI governance frameworks must include environmental representatives and consider ecological impacts.,6,0,0.1180112413179735,-0.162240153785925
313,AI-driven sensors and drone analytics empower precision forestry and regenerative agriculture.,5,0,0.1072206103382185,-0.1623639256059467
230,The deployment of AI should come with environmental impact assessments to understand and mitigate any potential harm to the environment.,10,1,0.1311197687357486,-0.1628275417404107
314,AI could help fairly allocate environmental resources and pollution credits.,6,0,0.1106562955660082,-0.1628991581618641
238,Leveraging AI for environmental education can foster a society that is conscious and proactive about environmental conservation.,6,0,0.1167999468447884,-0.163096047929948
243,Open-source AI technologies can foster collaborative efforts globally to address environmental challenges more effectively.,9,0,0.1293465793702949,-0.1648155326285462
319,"To realize sustainability benefits, AI deployment must respect nature and human dignity.",6,0,0.1156758907034883,-0.1648572585087172
168,Governments cannot fight against this huge technological revolution. They must instead adapt current systems to the new technological order.,12,5,0.1159712235278881,-0.1678476033512904
218,AI should be created and used in a way that respects the rights and cultures of indigenous peoples.,8,0,0.1260687808829559,-0.1679355364662779
207,We should be careful that AI doesn't lead to more electronic waste,9,1,0.1238971095173389,-0.1680936075312172
59,"AIs potential to help solve major problems related to energy, health, & planetary risks make pausing AI development more risky than not.",21,19,0.0979030987591679,-0.168626795195728
231,It is crucial to promote the development of AI technologies that can aid in the conservation of biodiversity.,11,0,0.1420529845824612,-0.1686592253912434
211,"AI can help us make better use of water resources, avoiding waste and saving water for the future.",6,0,0.1161225156554522,-0.1690358639586806
119,"AI will enhance equity and inclusion, within a context of community value,  improving human responsibility",7,11,0.0628471593498616,-0.1697362040084368
332,"AI systems should be designed and deployed with sustainability in mind, considering environmental impacts like energy use, materials & waste",6,0,0.1076915771383115,-0.1697673358117014
232,"AI can be pivotal in developing circular economy strategies, aiding in waste management, and promoting recycling.",5,0,0.114898231961603,-0.1698888249464981
259,"We should use AI to question practices that see nature only as a source of profit, ignoring its own value.",10,0,0.1333684305268345,-0.1709207758933163
330,AI tech should have a comprehensive risk assessment evaluating not just the environmental impact but also societal & ethical implications.,6,0,0.1147063047526342,-0.1709991568942842
90,"An AI development pause is good for its own sake, even if the time is not used by governments to debate or enact regulations.",12,25,0.0353465793702949,-0.1710132566167664
283,"Humans should remain in control of autonomous weapon systems, not cede lethal decisions to AI.",8,0,0.1227999573111087,-0.1710523362362833
253,"AI tools should encourage us to view the environment and its creatures as a community we are a part of, not just resources to use.",9,1,0.1180033583976737,-0.1748583410184907
227,AI applications in agriculture should prioritize sustainable farming practices to help mitigate climate change.,5,0,0.1111191215269445,-0.1750886540122607
320,Global cooperation on AI governance is crucial to manage environmental transformations ahead.,7,0,0.114734710880397,-0.1761076053472782
190,"There should be a principle of ""keeping humans in the loop"" when it comes to decision making and AI.",7,0,0.1242757185995732,-0.1768205991673729
205,AI should be used to help farmers grow food in ways that are kinder to the earth.,6,0,0.1134683565206841,-0.1779943090279211
188,The perspectives of plants and animals should be considered in future AI developments,5,1,0.1020582134425941,-0.178363396875935
293,AI should not be used by companies to nudge or manipulate people against their best interests.,6,0,0.118481195406149,-0.1784138048353377
245,"AI should be developed with respect for all living things, not just focusing on humans.",10,0,0.1361013378500445,-0.178653600081146
302,Intelligent transport systems powered by AI can make mobility more efficient and sustainable.,7,0,0.1225595337344914,-0.1793384412271889
217,AI can assist in monitoring and maintaining the health of our forests.,7,0,0.1138874492565792,-0.1805708512069681
244,"AI should help us value all life forms for their own sake, not just for what they can do for humans.",9,1,0.1186830484230285,-0.18068684713431
222,AI can help us in making transport greener,9,1,0.1272656434283095,-0.1807455144075773
246,AI should encourage us to see and value the connections between all things in nature.,5,0,0.1150752182283511,-0.1813106769638192
291,AI actors should adopt mechanisms for redress in case of harm from AI systems.,11,0,0.131743994741738,-0.1824667267541164
260,"AI should operate on a rule of not harming the environment, respecting the rights of all beings and ecosystems.",14,0,0.1549243458116161,-0.1830127391284415
225,AI developers must work in tandem with environmental scientists to ensure that AI technologies are sustainable and environmentally friendly.,5,0,0.1165373579680855,-0.1830480933652333
254,AI should encourage us to value ecological balance and the wellbeing of all species over constant growth.,6,0,0.1159196838402546,-0.1834108662090728
310,Synthetic biology guided by AI may lead to breakthroughs like low-carbon cement and plastic alternatives.,7,0,0.1203163523435945,-0.1851897174630693
186,We should split the conversation into (1) how to minimise/prevent harm to democracy and (2) how to maximise benefits to democracy,7,0,0.1238965870188813,-0.1865279616967608
241,"AI can be a tool in the fight against illegal activities that harm the environment, such as poaching and illegal logging.",6,0,0.1149081228732045,-0.1875717852477528
199,We should have safeguards and rules rather than guard rails.,6,0,0.1102570695829684,-0.1880395648037531
308,"AI-based early warning systems can alert communities to pollution, wildfires and other threats.",7,0,0.1176431727053909,-0.1886259776545488
323,"There should be a concerted effort to educate the public about the capabilities, limitations, and ethical considerations of AI.",8,0,0.1211857573027234,-0.1906138201605869
220,AI should help us in coming up with creative solutions to reduce pollution in our rivers and oceans.,8,0,0.1252513407408856,-0.1917830425149228
263,AI technologies should be developed with a focus on reducing their own environmental impact over their lifecycle.,8,1,0.1176474397792542,-0.1938015158051472
317,"AI has potential environmental risks we must monitor and mitigate, like energy usage and e-waste.",8,0,0.1253156934068231,-0.1944190679524608
139,"Anonymous said 'Agenda should ask how AI might supplement, but not replace us'. It's too late, either we evolve or become extinct.",6,9,0.0705357328444303,-0.1952567572098727
159,"Inter-state/national AI forums should focus first and foremost on applications in defense and warfare, before moving on to other concerns.",1,8,0.0617629996202375,-0.1959152268001935
315,AI modeling of extreme weather helps societies build resilience and adapt to climate change.,8,0,0.1210851987180394,-0.1961321793322654
194,Our permission should be sought to use our data in AI systems.,8,0,0.1178139034480393,-0.1973527417058091
304,AI tools can empower citizens to monitor environmental quality and defend ecological rights.,8,0,0.1221110822481736,-0.1977609075177571
202,The impact of AI on the natural world has not been considered enough.,9,1,0.1199023018156473,-0.199396140652015
252,AI should help us understand and respect the relationships between different elements in nature,7,0,0.1228351448642677,-0.2004783767486907
204,We should use AI to help people understand how their daily choices can affect the environment.,4,1,0.0996913897960314,-0.2017034946025408
297,We need stronger digital security to prevent attacks on AI systems that could cause social harm.,9,0,0.1263560019241012,-0.2025042062057117
233,AI should be designed with energy efficiency in mind to reduce its carbon footprint and promote a healthier environment.,5,2,0.0958885552169466,-0.2038918449223057
201,"I want to live in a functioning democracy, where we all have a say about big changes that affect us, & AI works for us - not corporations",12,1,0.1400209067015565,-0.2112591137213703
138,We are unlikely to ever agree on global AI regulation - said anonymous. Agree since we do not have World Government - competition is king!,5,6,0.0798870180081701,-0.2128509519041901
146,Commandment 6.Create One-AI Joint Venture Company to consolidate the most advanced AI development within a single entity.,2,11,0.0444326333038116,-0.2150923159034179
287,International standards are needed to ensure AI actors adhere to ethical principles.,11,0,0.1384573467116689,-0.2192410540202419
258,AI should help us create rules that prioritize the health of ecosystems over making money.,10,0,0.1338166672305628,-0.2194142739163295
210,It is important to use AI to protect endangered species from threats like poaching.,8,0,0.1290815644276539,-0.2206233259533712
280,"To promote responsible AI, Companies, countries, and governments should be doing more to educate and inform consumers and end users.",12,0,0.1353414756578008,-0.2206778822148156
130,"Quite soone we may have AGI, which would be more intelligent and smarter than any humans. It will be AI which will decide on resources.",4,10,0.0625553007418411,-0.2267866229415707
33,Regulation of AI should be different for companies of different sizes.,25,24,0.0950088542916253,-0.2324319439569055
98,We should be more worried about AI arms races between corporations than ones between governments.,10,14,0.0721547195038486,-0.2402175006120132
235,"AI should be employed to enhance public transportation systems, reducing traffic congestion and lowering greenhouse gas emissions.",10,0,0.134890377298295,-0.2404440849283487
206,AI tools should help us recycle better by sorting waste more accurately.,9,0,0.1211739296149775,-0.2422766117118638
200,"AI can benefit us all, if it is shaped in our interest.",8,2,0.1183274819987956,-0.2428630731800684
34,The use of AI in external and internal facing tools should be regulated differently.,17,15,0.0939713241832089,-0.245863686715395
88,"Artificial general intelligence is likely to be created before 2030, assuming business-as-usual (no major regulation, no new major wars).",10,26,0.018133330766481,-0.2490334983916222
39,"It is moral to use the threat of war to constrain development of AI, just like we use the threat of war to constrain nuclear development",17,23,0.061350188906778,-0.2585347614213281
129,"Advanced AI should be referred as 'it', since only a single Superintelligence makes sense. Any 'AI wars' will end in a single winner",2,10,0.0535267404021101,-0.276950065205276
37,"The most important thing is avoiding the death of the human race; everyday bias from AI models, while terrible, is far less important.",21,35,0.022976073820319,-0.3014352035333369
91,"If mass unemployment ensues from AI, expanding existing welfare programs is preferable to creating a universal basic income (UBI).",8,19,0.0413465793702949,-0.3061925123440124
134,It's too late to democratise AI development. Deveop one single superintelligent AI under international supervision.,2,15,0.0278448746632818,-0.3150766109445771
132,It is naive to hope we can still filter which AI we want to develop. There are 40 ChatGPT comapnies now with no control. It's too late.,4,11,0.0509134024408236,-0.3480952588618345
106,"DEI-based framings of this debate are silly, just as they would be if applied to nuclear weapons regulation.  Focus on existential risk.",9,15,0.0646592722100576,-0.360223045426331
104,"The biggest AI-related geopolitical risk is the US advancing AI first, and China either copying or stealing those innovations",6,21,0.0180642818032679,-0.3864131153169568
133,Democratisation of the development and deployment of AI woudl only be possibel if we had World Government. It's too late.,3,15,0.0422662464660278,-0.3909791001852358
30,I am supportive of the pursuit of AI superintelligence as a goal,32,48,0.0149981188810569,-0.429101801930602
124,Data aggregation is essential to (most) AI training & monitoring. The West has already lost the AI race to the Chinese Communist Party.,1,12,0.0392210964621733,-0.4885335931917072
74,Global coordination is infeasible because it would allow authoritarian values to infect the values of AI,11,24,0.0350217402850479,-0.5286799232834332
25,The costs of democratisation of developing and deploying AI outweigh the benefits,10,44,-0.0625475489927624,-0.5383292700954541
101,The public have sufficient familiarity with the domains affected by AI to make valuable judgements about AI itself,7,26,0.0061191280042407,-0.5553751072172712
78,The most important consideration is stopping AI from killing all of us and ending the human race.  All other concerns irrelevant.,8,33,-0.0203119625212628,-0.6316430104793498
107,International opinion and deliberation on AI is fundamentally risky unless it is restricted to liberal democracies,3,26,-0.0095090532149801,-0.7156611256022292
24,"I would accept less regulatory scrutiny of AI development and deployment, if it meant that AI services were cheaper to use",2,57,-0.1458816481235811,-1.154095258861835
